seed,drawCount,GetDeal,GetDealForCardGame,GetDealForCardGame2,MovesMadeOutputForCardGame,result.Result,result.CardsInFoundation,result.MovesMade,result.TimesThroughDeck,result.States,result.Time,result.SolutionCount
1,3,'041053124121042044022054031073071034074122103033021024011114102113072123092023091132014134104082043111083062013061064052063112133081101084094012051131032093',+4C*5H*+5S*QS*3C*+QD*QC*7H*TH*+AC*4D*7C*3H*JS*+7D*4S*3S*2C*TD*QH*+2H*2D*7S*2S*JH*9D*9C*+KD*AS*KS*TS*8D*4H*JC*8H*6D*AH*6C*6S*5D*6H*JD*KH*8C*TC*8S*9S*AD*5C*KC*3D*9H,30:4:2:1*18:5:1:0*44:5:3:1*51:12:3:0*29:3:2:0*12:12:0:1*38:12:2:0*20:7:1:0*23:10:1:0*27:1:2:1*4:4:0:0*33:7:2:0*16:3:1:0*50:11:3:0*7:7:0:1*43:4:3:0*42:3:3:0*28:2:2:0*10:10:0:0*25:12:1:0*15:2:1:1*2:2:0:0*46:7:3:0*41:2:3:0*24:11:1:0*9:9:0:0*35:9:2:0*13:13:0:1*40:1:3:0*52:13:3:0*49:10:3:0*8:8:0:0*17:4:1:0*37:11:2:0*21:8:1:0*6:6:0:0*14:1:1:0*32:6:2:0*45:6:3:0*5:5:0:0*19:6:1:0*11:11:0:0*26:13:1:0*34:8:2:0*36:10:2:0*47:8:3:0*48:9:3:0*1:1:0:0*31:5:2:0*39:13:2:0*3:3:0:0*22:9:1:0,1:27:-103*2:23:-1*5:-1:-1*5:-1:-1*1:37:12*5:-1:-1*1:14:-101*1:15:14*2:25:-1*5:-1:-1*5:-1:-1*5:-1:-1*5:-1:-1*5:-1:-1*6:-1:-1*5:-1:-1*5:-1:-1*5:-1:-1*1:45:7*5:-1:-1*5:-1:-1*5:-1:-1*1:1:-102*1:23:37*2:20:-1*5:-1:-1*1:3:30*5:-1:-1*6:-1:-1*5:-1:-1*5:-1:-1*5:-1:-1*1:5:45*1:30:5*1:13:-105*2:35:-1*1:35:23*2:9:-1*1:32:20*5:-1:-1*5:-1:-1*1:47:9*1:20:47*2:38:-1*1:38:13*5:-1:-1*1:39:-108*1:12:39*2:29:-1*5:-1:-1*6:-1:-1*5:-1:-1*5:-1:-1*1:21:35*1:17:44*1:29:17*2:51:-1*5:-1:-1*1:11:51*5:-1:-1*1:36:11*1:9:36*2:24:-1*1:24:38*2:41:-1*1:41:3*2:46:-1*1:46:21*2:2:-1*1:2:1*5:-1:-1*6:-1:-1*5:-1:-1*1:49:24*1:52:-111*1:40:-104*1:41:40*1:3:2*1:25:52*2:10:-1*5:-1:-1*1:19:46*5:-1:-1*1:48:10*5:-1:-1*1:22:49*1:31:19*1:34:22*1:7:34*2:50:-1*1:50:25*2:16:-1*1:16:15*2:33:-1*1:10:50*2:28:-1*1:28:27*2:42:-1*1:29:28*1:30:29*1:17:16*1:42:41*2:43:-1*1:31:30*1:43:42*1:44:43*2:18:-1*1:18:17*1:32:31*1:19:18*1:20:19*1:33:32*2:4:-1*1:4:3*1:5:4*1:45:44*1:46:45*1:47:46*1:21:20*1:48:47*1:26:-106*1:6:5*1:7:6*1:34:33*1:22:21*1:35:34*1:49:48*1:23:22*1:24:23*1:8:7*1:9:8*1:36:35*1:37:36*1:10:9*1:38:37*1:11:10*1:12:11*1:50:49*1:13:12*1:51:50*1:39:38*1:25:24*1:26:25*1:52:51,Minimal,52,119,5,740405,0:00:18,4
2,3,'132123072013043042124111034014094084023054011021103133032052033073101074064102083122131093062044081061112104092114012051082121031091071134113063024041053022',+KD*QH*+JC*7D*3S*+5S*AH*AS*AC*+3D*4H*9S*2C*5D*+TC*4D*8S*TH*3H*7S*+TD*QS*2H*KH*7H*6S*8H*+QD*KC*9H*6D*4S*8C*6C*JD*TS*9D*JS*AD*5C*8D*QC*3C*9C*7C*KS*JH*6H*2S*4C*5H*2D,13:13:0:1*25:12:1:0*37:11:2:1*7:7:0:0*42:3:3:0*44:5:3:1*14:1:1:0*40:1:3:0*27:1:2:0*3:3:0:1*17:4:1:0*48:9:3:0*28:2:2:0*5:5:0:0*36:10:2:1*4:4:0:0*47:8:3:0*23:10:1:0*16:3:1:0*46:7:3:0*10:10:0:1*51:12:3:0*15:2:1:0*26:13:1:0*20:7:1:0*45:6:3:0*21:8:1:0*12:12:0:1*39:13:2:0*22:9:1:0*6:6:0:0*43:4:3:0*34:8:2:0*32:6:2:0*11:11:0:0*49:10:3:0*9:9:0:0*50:11:3:0*1:1:0:0*31:5:2:0*8:8:0:0*38:12:2:0*29:3:2:0*35:9:2:0*33:7:2:0*52:13:3:0*24:11:1:0*19:6:1:0*41:2:3:0*30:4:2:0*18:5:1:0*2:2:0:0,1:10:37*2:46:-1*5:-1:-1*1:6:46*1:22:36*5:-1:-1*5:-1:-1*5:-1:-1*1:31:6*1:1:-102*1:50:12*5:-1:-1*5:-1:-1*5:-1:-1*5:-1:-1*1:2:1*1:3:2*2:27:-1*1:27:-103*2:40:-1*1:40:-104*2:14:-1*1:14:-101*6:-1:-1*5:-1:-1*1:34:22*5:-1:-1*5:-1:-1*1:38:13*5:-1:-1*5:-1:-1*5:-1:-1*6:-1:-1*5:-1:-1*5:-1:-1*5:-1:-1*1:35:10*5:-1:-1*1:24:38*1:36:24*2:5:-1*1:52:-108*1:12:52*2:21:-1*1:21:35*2:45:-1*1:5:45*2:28:-1*1:28:27*2:48:-1*1:33:21*1:29:28*5:-1:-1*1:30:29*1:31:30*1:41:40*1:44:6*2:42:-1*1:42:41*2:7:-1*5:-1:-1*6:-1:-1*5:-1:-1*1:32:31*1:33:32*1:34:33*1:46:21*2:16:-1*1:45:7*2:20:-1*1:43:5*1:16:43*2:23:-1*1:23:50*2:47:-1*1:47:22*2:4:-1*1:4:3*1:20:47*2:26:-1*1:26:-110*2:15:-1*1:15:14*2:51:-1*1:16:15*1:43:42*1:44:43*1:5:4*1:6:5*1:45:44*1:46:45*1:7:6*1:48:23*2:17:-1*1:17:16*5:-1:-1*5:-1:-1*1:18:17*1:19:18*1:20:19*1:47:46*1:21:20*1:22:21*1:35:34*1:48:47*1:36:35*1:23:22*1:24:23*1:8:7*1:9:8*1:10:9*1:37:36*2:25:-1*1:38:37*1:25:24*1:26:25*1:49:48*1:50:49*1:51:50*1:11:10*1:12:11*1:13:12*1:52:51*1:39:38,Minimal,52,100,4,191358,0:00:05,1
3,3,'031101113131073082093022102044054051014061033041092111122123074132043062133091012011071023104084103094063042121124053081083024134021013034052032072064112114',+3C*TC*+2D*JH*TD*+6C*KC*4S*3H*+QD*7H*5S*4C*QH*+4H*8D*5C*9D*7S*6D*+9C*9H*AS*JC*KD*KH*AD*+AC*7C*2H*TS*8S*TH*9S*6H*4D*QC*QS*5H*8C*8H*2S*KS*2C*AH*3S*5D*3D*7D*6S*JD*JS,29:3:2:1*36:10:2:0*2:2:0:1*24:11:1:0*10:10:0:0*32:6:2:1*39:13:2:0*43:4:3:0*16:3:1:0*12:12:0:1*20:7:1:0*44:5:3:0*30:4:2:0*25:12:1:0*17:4:1:1*8:8:0:0*31:5:2:0*9:9:0:0*46:7:3:0*6:6:0:0*35:9:2:1*22:9:1:0*40:1:3:0*37:11:2:0*13:13:0:0*26:13:1:0*1:1:0:0*27:1:2:1*33:7:2:0*15:2:1:0*49:10:3:0*47:8:3:0*23:10:1:0*48:9:3:0*19:6:1:0*4:4:0:0*38:12:2:0*51:12:3:0*18:5:1:0*34:8:2:0*21:8:1:0*41:2:3:0*52:13:3:0*28:2:2:0*14:1:1:0*42:3:3:0*5:5:0:0*3:3:0:0*7:7:0:0*45:6:3:0*11:11:0:0*50:11:3:0,1:27:-103*2:1:-1*1:1:-102*2:26:-1*1:2:1*2:36:-1*5:-1:-1*5:-1:-1*5:-1:-1*1:38:26*5:-1:-1*5:-1:-1*5:-1:-1*1:42:17*1:14:-101*1:28:27*1:29:28*1:52:-105*5:-1:-1*5:-1:-1*1:50:12*1:11:38*6:-1:-1*5:-1:-1*1:49:11*1:15:14*5:-1:-1*5:-1:-1*5:-1:-1*1:21:35*5:-1:-1*1:3:2*1:5:32*5:-1:-1*6:-1:-1*5:-1:-1*1:23:50*5:-1:-1*1:4:3*1:5:4*1:35:23*2:6:-1*1:6:5*2:46:-1*1:46:21*2:9:-1*1:9:49*2:31:-1*1:17:31*2:25:-1*1:25:52*2:30:-1*1:30:29*2:44:-1*1:17:44*1:31:30*2:8:-1*1:32:31*2:10:-1*1:19:46*1:48:10*1:47:9*1:33:32*5:-1:-1*1:34:33*1:44:19*2:20:-1*5:-1:-1*1:45:20*1:7:6*1:8:7*1:21:48*1:35:34*1:36:35*1:26:-106*2:13:-1*1:13:-110*2:37:-1*1:37:36*2:40:-1*1:40:-104*2:22:-1*1:41:40*1:42:41*1:47:22*1:9:8*1:48:23*1:10:9*2:24:-1*1:49:24*1:11:10*1:38:37*1:50:25*1:12:11*2:16:-1*1:16:15*2:43:-1*1:17:16*1:43:42*2:39:-1*1:44:43*1:45:44*1:39:38*1:13:12*1:18:17*1:19:18*1:46:45*1:20:19*1:21:20*1:47:46*1:48:47*1:49:48*1:22:21*1:23:22*1:50:49*1:24:23*1:25:24*1:26:25*1:51:50*1:52:51,Minimal,52,97,3,174996,0:00:05,1
4,3,'013074053073022113083131124082094032064063041014071012043023102031052123021133034044093011072114092042081062104101103121033051132024061091111134122112054084',+AH*7S*+KC*5H*QS*+6H*7H*8D*4C*+4H*2D*9S*AS*2H*+5D*JH*3D*7C*TD*QH*+KH*8H*6S*AD*3C*2C*3S*+4S*9H*AC*7D*JS*9D*4D*8C*6D*TS*TC*TH*QC*3H*5C*KD*2S*6C*9C*JC*KS*QD*JD*5S*8S,14:1:1:1*46:7:3:0*39:13:2:1*18:5:1:0*51:12:3:0*19:6:1:1*20:7:1:0*8:8:0:0*30:4:2:0*17:4:1:1*2:2:0:0*48:9:3:0*40:1:3:0*15:2:1:0*5:5:0:1*24:11:1:0*3:3:0:0*33:7:2:0*10:10:0:0*25:12:1:0*26:13:1:1*21:8:1:0*45:6:3:0*1:1:0:0*29:3:2:0*28:2:2:0*42:3:3:0*43:4:3:1*22:9:1:0*27:1:2:0*7:7:0:0*50:11:3:0*9:9:0:0*4:4:0:0*34:8:2:0*6:6:0:0*49:10:3:0*36:10:2:0*23:10:1:0*38:12:2:0*16:3:1:0*31:5:2:0*13:13:0:0*41:2:3:0*32:6:2:0*35:9:2:0*37:11:2:0*52:13:3:0*12:12:0:0*11:11:0:0*44:5:3:0*47:8:3:0,1:14:-101*1:26:-105*2:25:-1*5:-1:-1*5:-1:-1*5:-1:-1*5:-1:-1*1:38:26*5:-1:-1*5:-1:-1*5:-1:-1*5:-1:-1*6:-1:-1*5:-1:-1*5:-1:-1*5:-1:-1*5:-1:-1*1:16:43*5:-1:-1*1:41:16*1:25:39*2:10:-1*1:43:5*2:42:-1*5:-1:-1*1:37:25*1:10:37*2:33:-1*5:-1:-1*1:11:38*5:-1:-1*6:-1:-1*5:-1:-1*5:-1:-1*5:-1:-1*1:49:11*1:6:33*5:-1:-1*1:31:19*5:-1:-1*5:-1:-1*1:44:6*5:-1:-1*6:-1:-1*5:-1:-1*5:-1:-1*1:4:31*1:9:49*5:-1:-1*5:-1:-1*5:-1:-1*1:47:9*6:-1:-1*5:-1:-1*1:7:47*1:27:-103*1:42:17*2:28:-1*1:28:27*2:29:-1*1:29:28*2:1:-1*1:1:-102*2:45:-1*1:5:45*2:15:-1*1:15:14*2:40:-1*1:40:-104*2:48:-1*1:41:40*1:42:41*1:16:15*1:17:16*2:30:-1*1:30:29*2:8:-1*1:43:42*1:44:43*1:33:8*2:3:-1*1:48:10*2:2:-1*1:2:1*1:3:2*2:24:-1*1:4:3*1:31:30*1:5:4*1:6:5*1:45:44*2:21:-1*1:7:6*1:39:-109*2:46:-1*1:46:45*1:47:46*1:48:47*1:19:33*2:51:-1*5:-1:-1*5:-1:-1*1:32:31*1:13:-106*1:51:13*2:18:-1*1:18:17*1:19:18*1:33:32*1:8:7*2:20:-1*1:20:19*1:9:8*1:21:20*1:49:48*1:10:9*1:11:10*1:23:37*1:36:24*1:34:33*1:50:49*1:51:50*1:22:21*1:23:22*5:-1:-1*1:12:11*1:13:12*1:52:51*1:35:34*1:36:35*1:37:36*1:38:37*1:24:23*1:25:24*1:26:25*1:39:38,Minimal,52,111,5,1240662,0:00:24,4
5,3,'032024104062084123124091101072112094073132074014102093022122061041023021031081114083012092051013033121053054052113111011082063071034131043134133044103064042',+3D*2S*+9C*TS*TC*+KD*6D*7D*7S*+2D*8S*JD*AS*QD*+2H*QH*9S*TD*6C*2C*+8C*QS*7H*9H*4C*3C*JS*+8H*AD*9D*5C*AH*3H*QC*5H*5S*5D*JH*JC*AC*8D*6H*7C*3S*KC*4H*KS*KH*4S*TH*6S*4D,3:3:0:1*41:2:3:0*35:9:2:1*49:10:3:0*36:10:2:0*13:13:0:1*6:6:0:0*7:7:0:0*46:7:3:0*2:2:0:1*47:8:3:0*11:11:0:0*40:1:3:0*12:12:0:0*15:2:1:1*25:12:1:0*48:9:3:0*10:10:0:0*32:6:2:0*28:2:2:0*34:8:2:1*51:12:3:0*20:7:1:0*22:9:1:0*30:4:2:0*29:3:2:0*50:11:3:0*21:8:1:1*1:1:0:0*9:9:0:0*31:5:2:0*14:1:1:0*16:3:1:0*38:12:2:0*18:5:1:0*44:5:3:0*5:5:0:0*24:11:1:0*37:11:2:0*27:1:2:0*8:8:0:0*19:6:1:0*33:7:2:0*42:3:3:0*39:13:2:0*17:4:1:0*52:13:3:0*26:13:1:0*43:4:3:0*23:10:1:0*45:6:3:0*4:4:0:0,1:21:35*2:50:-1*5:-1:-1*5:-1:-1*1:38:13*5:-1:-1*5:-1:-1*1:27:-103*5:-1:-1*1:33:21*1:19:33*5:-1:-1*5:-1:-1*5:-1:-1*6:-1:-1*5:-1:-1*1:31:19*5:-1:-1*5:-1:-1*1:24:38*5:-1:-1*5:-1:-1*5:-1:-1*1:23:50*5:-1:-1*6:-1:-1*5:-1:-1*1:14:-101*1:15:14*2:12:-1*1:35:23*2:41:-1*1:41:3*1:13:-106*2:36:-1*1:36:24*2:49:-1*1:9:49*1:1:-102*1:2:1*2:46:-1*1:34:9*2:28:-1*1:28:27*2:32:-1*1:50:12*2:29:-1*1:29:28*2:30:-1*1:3:30*5:-1:-1*5:-1:-1*5:-1:-1*1:17:31*1:39:-105*1:12:39*2:40:-1*1:40:-104*2:11:-1*1:41:40*1:3:2*1:30:29*2:22:-1*1:42:41*5:-1:-1*1:43:42*5:-1:-1*1:4:3*6:-1:-1*5:-1:-1*1:44:43*1:18:32*1:16:15*1:17:16*1:31:30*1:18:17*1:19:18*1:32:31*2:10:-1*1:33:32*1:34:33*1:22:36*2:20:-1*1:20:19*2:51:-1*1:21:20*1:35:34*1:22:21*1:23:22*1:36:35*1:24:23*1:10:50*2:48:-1*5:-1:-1*1:8:48*1:37:36*1:38:37*1:5:4*5:-1:-1*1:45:44*1:46:45*2:7:-1*1:11:51*2:47:-1*1:7:47*2:6:-1*1:6:5*1:7:6*1:47:46*1:8:7*1:9:8*1:10:9*1:48:47*2:25:-1*1:49:48*1:50:49*1:25:24*1:11:10*1:12:11*1:39:38*1:13:12*1:51:50*1:26:25*1:52:51,Minimal,52,100,4,149280,0:00:04,3
6,3,'103033043131133062034054124101032053071044061023104092013093073022113123031084091082063112114122052042024094132041072134081021011074102111121064012051014083',+TH*3H*+5S*4H*QS*+4S*KC*TC*6C*+AH*KH*3D*2H*9H*+JH*6D*5H*TS*7H*QH*+8S*3S*7C*9D*2D*3C*9C*+8D*6H*JD*JS*QD*5D*4D*2S*9S*KD*4C*7D*KS*8C*2C*AC*7S*TD*JC*QC*6S*AD*5C*AS*8H,23:10:1:1*16:3:1:0*44:5:3:1*17:4:1:0*51:12:3:0*43:4:3:1*39:13:2:0*36:10:2:0*32:6:2:0*14:1:1:1*26:13:1:0*3:3:0:0*15:2:1:0*22:9:1:0*24:11:1:1*6:6:0:0*18:5:1:0*49:10:3:0*20:7:1:0*25:12:1:0*47:8:3:1*42:3:3:0*33:7:2:0*9:9:0:0*2:2:0:0*29:3:2:0*35:9:2:0*8:8:0:1*19:6:1:0*11:11:0:0*50:11:3:0*12:12:0:0*5:5:0:0*4:4:0:0*41:2:3:0*48:9:3:0*13:13:0:0*30:4:2:0*7:7:0:0*52:13:3:0*34:8:2:0*28:2:2:0*27:1:2:0*46:7:3:0*10:10:0:0*37:11:2:0*38:12:2:0*45:6:3:0*1:1:0:0*31:5:2:0*40:1:3:0*21:8:1:0,1:14:-101*2:32:-1*5:-1:-1*5:-1:-1*1:4:44*1:5:32*1:43:5*2:51:-1*5:-1:-1*5:-1:-1*5:-1:-1*1:27:-103*1:24:51*2:22:-1*1:47:22*2:25:-1*5:-1:-1*1:37:25*1:10:37*5:-1:-1*1:1:-102*5:-1:-1*6:-1:-1*5:-1:-1*5:-1:-1*1:48:23*1:8:48*2:35:-1*5:-1:-1*1:7:47*5:-1:-1*1:28:27*1:35:10*2:29:-1*1:29:28*2:2:-1*1:2:1*2:9:-1*1:32:7*2:36:-1*1:9:36*2:33:-1*1:34:9*1:33:8*2:42:-1*1:42:4*1:52:-111*1:30:29*5:-1:-1*5:-1:-1*1:21:35*1:40:-104*1:31:30*1:25:52*2:20:-1*1:20:34*2:49:-1*1:22:49*2:15:-1*1:15:14*2:3:-1*1:3:2*2:26:-1*1:51:26*2:17:-1*1:42:17*1:4:3*1:49:24*2:18:-1*1:43:18*1:5:4*1:32:31*1:33:32*1:45:20*1:18:45*2:6:-1*1:6:5*1:7:6*1:8:7*1:20:47*1:34:33*1:9:8*1:21:48*1:35:34*1:36:35*2:39:-1*1:10:9*1:37:36*1:38:37*1:46:21*1:13:-110*1:41:40*1:42:41*1:43:42*1:44:43*2:16:-1*1:16:15*1:17:16*1:18:17*1:45:44*1:46:45*1:12:39*1:50:12*1:11:10*1:19:18*1:20:19*1:21:20*1:47:46*1:48:47*1:22:21*1:23:22*1:49:48*1:50:49*1:12:11*1:24:23*1:39:38*1:51:50*1:13:12*1:25:24*1:26:25*1:52:51,Minimal,52,99,2,1125884,0:00:23,2
7,3,'092094101091104131113121124024052111072064062034073043042041134023093032083033051084074114054082081013063011031061122014112022044123071132133103102021012053',+9D*9S*+QC*TC*QS*+6S*9C*2S*6D*+4D*TS*5D*3S*4C*+9H*KC*JC*7H*KS*3D*+3H*JH*7D*4H*2H*8H*5C*+8S*7S*JS*5S*8D*8C*AH*6H*AC*3C*6C*QD*AS*JD*2D*4S*QH*7C*KD*KH*TH*TD*2C*AD*5H,9:9:0:1*48:9:3:0*38:12:2:1*36:10:2:0*51:12:3:0*45:6:3:1*35:9:2:0*41:2:3:0*6:6:0:0*4:4:0:1*49:10:3:0*5:5:0:0*42:3:3:0*30:4:2:0*22:9:1:1*39:13:2:0*37:11:2:0*20:7:1:0*52:13:3:0*3:3:0:0*16:3:1:1*24:11:1:0*7:7:0:0*17:4:1:0*15:2:1:0*21:8:1:0*31:5:2:0*47:8:3:1*46:7:3:0*50:11:3:0*44:5:3:0*8:8:0:0*34:8:2:0*14:1:1:0*19:6:1:0*27:1:2:0*29:3:2:0*32:6:2:0*12:12:0:0*40:1:3:0*11:11:0:0*2:2:0:0*43:4:3:0*25:12:1:0*33:7:2:0*13:13:0:0*26:13:1:0*23:10:1:0*10:10:0:0*28:2:2:0*1:1:0:0*18:5:1:0,5:-1:-1*5:-1:-1*1:14:-101*1:34:9*5:-1:-1*1:29:4*1:27:-103*5:-1:-1*1:40:-104*5:-1:-1*5:-1:-1*5:-1:-1*5:-1:-1*1:18:45*1:1:-102*1:28:27*1:29:28*1:47:22*2:31:-1*1:4:31*2:6:-1*1:31:6*2:21:-1*6:-1:-1*5:-1:-1*5:-1:-1*5:-1:-1*1:2:1*5:-1:-1*1:33:21*1:6:33*2:41:-1*1:41:40*2:35:-1*1:21:35*2:15:-1*1:15:14*2:17:-1*1:16:15*2:3:-1*1:3:2*2:52:-1*1:4:3*1:17:16*2:7:-1*1:18:17*1:7:47*2:24:-1*1:24:38*1:52:-111*2:20:-1*1:20:34*2:37:-1*5:-1:-1*1:23:37*1:35:23*1:45:20*2:51:-1*1:26:-108*1:51:26*2:36:-1*1:22:36*2:30:-1*1:30:29*2:42:-1*1:42:41*2:5:-1*1:5:4*2:49:-1*1:31:30*1:6:5*1:7:6*1:36:24*1:13:-107*1:25:52*1:43:42*1:37:25*2:39:-1*1:11:51*1:12:39*1:32:31*1:33:32*1:19:18*1:8:7*1:44:43*1:45:44*1:20:19*1:34:33*1:21:20*1:9:8*1:35:34*5:-1:-1*1:10:9*1:11:10*1:50:12*1:46:45*1:47:46*1:22:21*1:36:35*1:23:22*1:24:23*1:37:36*1:38:37*2:48:-1*1:48:47*1:49:48*1:50:49*1:51:50*1:12:11*1:13:12*1:39:38*1:25:24*1:26:25*1:52:51,Minimal,52,92,2,620359,0:00:12,1
8,3,'082063114132024102051012021061083074043092103133044134113101041014053081112131032023013104084034091094011052042062054072123064124022121073093122111071033031',+8D*6H*+AD*JS*2C*+9D*KD*6C*TH*+JH*2S*8H*KH*TC*+5H*TD*7S*4S*4C*8C*+KC*5C*4H*KS*AS*JD*3D*+2H*AH*TS*8S*3S*9C*9S*AC*5D*4D*6D*5S*7D*QH*6S*QS*2D*QC*7H*9H*QD*JC*7C*3H*3C,8:8:0:1*19:6:1:0*1:1:0:1*50:11:3:0*28:2:2:0*9:9:0:1*13:13:0:0*32:6:2:0*23:10:1:0*24:11:1:1*41:2:3:0*21:8:1:0*26:13:1:0*36:10:2:0*18:5:1:1*10:10:0:0*46:7:3:0*43:4:3:0*30:4:2:0*34:8:2:0*39:13:2:1*31:5:2:0*17:4:1:0*52:13:3:0*40:1:3:0*11:11:0:0*3:3:0:0*15:2:1:1*14:1:1:0*49:10:3:0*47:8:3:0*42:3:3:0*35:9:2:0*48:9:3:0*27:1:2:0*5:5:0:0*4:4:0:0*6:6:0:0*44:5:3:0*7:7:0:0*25:12:1:0*45:6:3:0*51:12:3:0*2:2:0:0*38:12:2:0*20:7:1:0*22:9:1:0*12:12:0:0*37:11:2:0*33:7:2:0*16:3:1:0*29:3:2:0,1:1:-102*2:19:-1*5:-1:-1*1:47:9*1:49:24*1:14:-101*1:15:14*2:3:-1*5:-1:-1*5:-1:-1*5:-1:-1*1:7:47*5:-1:-1*5:-1:-1*5:-1:-1*5:-1:-1*6:-1:-1*5:-1:-1*5:-1:-1*5:-1:-1*1:25:39*5:-1:-1*1:2:1*1:3:2*2:11:-1*5:-1:-1*1:22:49*5:-1:-1*1:33:8*1:37:25*5:-1:-1*6:-1:-1*5:-1:-1*5:-1:-1*1:4:3*1:5:4*1:27:-103*5:-1:-1*1:45:7*1:18:45*2:36:-1*1:9:36*2:28:-1*1:28:27*2:50:-1*1:19:33*1:39:-106*2:34:-1*1:34:22*2:30:-1*1:36:11*2:26:-1*5:-1:-1*1:20:34*1:38:26*1:24:38*2:23:-1*1:23:50*2:32:-1*1:32:20*2:13:-1*1:51:13*5:-1:-1*1:29:28*1:30:29*2:43:-1*1:16:15*1:11:51*2:40:-1*1:40:-104*2:52:-1*1:12:52*1:50:12*1:52:-107*2:17:-1*1:17:16*2:31:-1*1:18:17*1:19:18*1:31:30*1:32:31*1:33:32*1:20:19*1:34:33*1:26:-111*2:21:-1*1:21:20*2:41:-1*1:41:40*1:22:21*6:-1:-1*5:-1:-1*1:48:23*1:35:34*1:42:41*1:43:42*2:46:-1*5:-1:-1*1:44:43*1:45:44*1:46:45*2:10:-1*1:6:5*1:7:6*1:8:7*1:47:46*1:48:47*1:23:22*1:9:8*1:36:35*1:37:36*1:10:9*1:11:10*1:49:48*1:50:49*1:12:11*1:51:50*1:24:23*1:25:24*1:52:51*1:13:12*1:38:37*1:39:38*1:26:25,Minimal,52,100,4,1112198,0:00:24,2
9,3,'064134114063031013033061082042084074054044073123071132124012104122081121083023093062112091052094014022041021024113101111103102034043051053011032133072131092',+6S*KS*+6C*JS*8D*+4S*6H*4D*7H*+QS*3C*8S*QH*AD*+8C*AH*7S*7C*TS*QC*+2H*3H*5S*KD*QD*8H*9H*+6D*JD*9C*5D*9S*AS*2D*4C*2C*2S*JH*TC*JC*TH*TD*3S*4H*5C*5H*AC*3D*KH*7D*KC*9D,45:6:3:1*52:13:3:0*32:6:2:1*50:11:3:0*8:8:0:0*43:4:3:1*19:6:1:0*4:4:0:0*20:7:1:0*51:12:3:1*29:3:2:0*47:8:3:0*25:12:1:0*1:1:0:0*34:8:2:1*14:1:1:0*46:7:3:0*33:7:2:0*49:10:3:0*38:12:2:0*15:2:1:1*16:3:1:0*44:5:3:0*13:13:0:0*12:12:0:0*21:8:1:0*22:9:1:0*6:6:0:1*11:11:0:0*35:9:2:0*5:5:0:0*48:9:3:0*40:1:3:0*2:2:0:0*30:4:2:0*28:2:2:0*41:2:3:0*24:11:1:0*36:10:2:0*37:11:2:0*23:10:1:0*10:10:0:0*42:3:3:0*17:4:1:0*31:5:2:0*18:5:1:0*27:1:2:0*3:3:0:0*26:13:1:0*7:7:0:0*39:13:2:0*9:9:0:0,5:-1:-1*1:5:32*5:-1:-1*5:-1:-1*5:-1:-1*5:-1:-1*5:-1:-1*1:18:45*1:31:6*1:17:31*5:-1:-1*5:-1:-1*6:-1:-1*5:-1:-1*5:-1:-1*1:30:5*5:-1:-1*1:24:51*5:-1:-1*5:-1:-1*1:27:-103*1:42:17*1:15:42*2:38:-1*5:-1:-1*1:7:34*1:45:7*1:26:-105*1:38:26*2:49:-1*1:49:24*2:33:-1*1:6:33*2:22:-1*1:34:22*2:1:-1*1:1:-102*2:25:-1*1:43:18*2:8:-1*1:33:8*2:46:-1*1:22:49*2:21:-1*1:46:21*2:14:-1*1:14:-101*1:15:14*1:3:30*5:-1:-1*6:-1:-1*5:-1:-1*5:-1:-1*1:28:27*5:-1:-1*1:37:25*5:-1:-1*1:39:-110*1:10:37*5:-1:-1*6:-1:-1*5:-1:-1*1:48:10*1:21:48*2:12:-1*5:-1:-1*1:41:3*1:2:1*1:40:-104*1:41:40*1:3:2*1:42:41*1:43:42*1:12:39*2:13:-1*1:51:13*2:20:-1*1:32:20*2:52:-1*1:25:52*2:47:-1*1:20:47*2:4:-1*1:4:3*2:19:-1*1:19:46*1:13:-108*2:44:-1*1:44:43*2:16:-1*1:16:15*1:17:16*1:18:17*1:19:18*1:45:44*1:46:45*1:32:7*1:20:19*1:21:20*1:47:46*2:29:-1*1:29:28*1:30:29*1:31:30*1:5:4*1:6:5*1:32:31*1:33:32*1:7:6*1:48:47*1:8:7*2:50:-1*1:34:33*1:22:21*1:49:48*1:50:49*1:35:34*5:-1:-1*1:9:8*1:10:9*1:23:22*1:24:23*1:51:50*1:36:35*1:37:36*1:38:37*1:25:24*1:26:25*1:52:51*1:11:10*1:12:11*1:13:12*1:39:38,Minimal,52,109,4,1652581,0:00:32,3
