seed,drawCount,GetDeal,GetDealForCardGame,GetDealForCardGame2,MovesMadeOutputForCardGame,result.Result,result.CardsInFoundation,result.MovesMade,result.TimesThroughDeck,result.States,result.Time,result.SolutionCount
100000,1,'081123051062044133061052124132134043113114092024101121131082111033023054012011072104094091084041074112102064071013053122014063083034093103042031021022032073',+8C*QH*+5D*5C*QS*+JS*6D*KD*9D*+KC*4S*KS*2S*8D*+2H*KH*4H*TC*JC*5S*+AC*6C*JH*QC*3H*AD*7D*+TS*9S*9C*8S*4C*7S*JD*TD*6S*7C*AH*5H*QD*AS*6H*8H*3S*9H*TH*4D*3C*2C*2D*3D*7H,34:8:2:1*25:12:1:0*5:5:0:1*31:5:2:0*51:12:3:0*50:11:3:1*6:6:0:0*13:13:0:0*9:9:0:0*39:13:2:1*43:4:3:0*52:13:3:0*41:2:3:0*8:8:0:0*15:2:1:1*26:13:1:0*17:4:1:0*36:10:2:0*37:11:2:0*44:5:3:0*27:1:2:1*32:6:2:0*24:11:1:0*38:12:2:0*16:3:1:0*1:1:0:0*7:7:0:0*49:10:3:1*48:9:3:0*35:9:2:0*47:8:3:0*30:4:2:0*46:7:3:0*11:11:0:0*10:10:0:0*45:6:3:0*33:7:2:0*14:1:1:0*18:5:1:0*12:12:0:0*40:1:3:0*19:6:1:0*21:8:1:0*42:3:3:0*22:9:1:0*23:10:1:0*4:4:0:0*29:3:2:0*28:2:2:0*2:2:0:0*3:3:0:0*20:7:1:0,1:27:-103*2:44:-1*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*1:30:5*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*1:14:-101*1:15:14*2:8:-1*1:33:8*3:-1:-1*3:-1:-1*3:-1:-1*1:40:-104*1:12:39*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*1:22:49*3:-1:-1*1:23:50*3:-1:-1*3:-1:-1*3:-1:-1*1:28:27*1:29:28*1:50:12*2:51:-1*1:4:44*1:42:4*3:-1:-1*1:2:42*3:-1:-1*1:3:30*3:-1:-1*6:-1:-1*3:-1:-1*3:-1:-1*1:35:23*3:-1:-1*3:-1:-1*3:-1:-1*1:11:51*1:49:11*2:7:-1*1:7:34*2:1:-1*1:1:-102*2:16:-1*1:2:1*1:3:2*1:16:15*2:38:-1*1:30:29*1:8:35*2:41:-1*1:41:40*2:52:-1*1:42:41*1:4:3*1:5:4*2:25:-1*1:25:52*1:52:-106*2:43:-1*1:43:42*1:44:43*2:37:-1*1:39:-109*2:9:-1*1:37:25*2:36:-1*1:9:36*2:13:-1*1:38:13*2:24:-1*3:-1:-1*3:-1:-1*1:45:44*1:36:24*2:17:-1*1:17:16*2:26:-1*3:-1:-1*1:18:17*3:-1:-1*1:19:18*3:-1:-1*3:-1:-1*1:20:19*1:21:20*1:22:21*1:51:26*2:31:-1*1:31:30*1:13:-107*2:6:-1*1:6:5*1:7:6*1:24:38*2:32:-1*1:32:31*1:33:32*1:34:33*1:8:7*1:9:8*1:35:34*1:36:35*1:37:36*1:23:22*1:24:23*1:25:24*1:38:37*1:10:9*1:46:45*1:47:46*1:48:47*1:49:48*1:50:49*1:11:10*1:12:11*1:13:12*1:39:38*1:51:50*1:52:51*1:26:25,Minimal,52,112,2,2915103,00:01:37.9665962,3
100010,1,'034081032013112102114053093064014092134041073042132101044012122094123124021051011121072133091033131084031023111104043063022061052083024103071054082062074113',+3S*8C*+5H*3D*9H*+4C*AH*6S*7H*+4S*JD*AS*4D*AD*+QH*TD*9D*KD*QD*QS*+5C*JS*KS*TC*9S*2C*AC*+QC*7D*KH*9C*3H*KC*8S*3C*2H*JC*TS*4H*6H*2D*6C*5D*8H*2S*TH*7C*5S*8D*6D*7S*JH,42:3:3:1*34:8:2:0*18:5:1:1*3:3:0:0*22:9:1:0*30:4:2:1*14:1:1:0*45:6:3:0*20:7:1:0*43:4:3:1*11:11:0:0*40:1:3:0*4:4:0:0*1:1:0:0*25:12:1:1*10:10:0:0*9:9:0:0*13:13:0:0*12:12:0:0*51:12:3:0*31:5:2:1*50:11:3:0*52:13:3:0*36:10:2:0*48:9:3:0*28:2:2:0*27:1:2:0*38:12:2:1*7:7:0:0*26:13:1:0*35:9:2:0*16:3:1:0*39:13:2:0*47:8:3:0*29:3:2:0*15:2:1:0*37:11:2:0*49:10:3:0*17:4:1:0*19:6:1:0*2:2:0:0*32:6:2:0*5:5:0:0*21:8:1:0*41:2:3:0*23:10:1:0*33:7:2:0*44:5:3:0*8:8:0:0*6:6:0:0*46:7:3:0*24:11:1:0,3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*1:16:43*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*1:37:25*3:-1:-1*3:-1:-1*1:17:31*3:-1:-1*3:-1:-1*1:2:42*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*1:41:16*3:-1:-1*1:23:37*1:43:18*2:20:-1*1:42:17*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*1:24:38*6:-1:-1*3:-1:-1*3:-1:-1*1:26:-105*1:38:26*2:27:-1*1:27:-103*2:28:-1*1:28:27*2:48:-1*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*1:29:28*1:30:29*2:22:-1*1:47:22*1:20:47*2:45:-1*1:45:20*2:14:-1*1:14:-101*1:39:-108*3:-1:-1*1:15:14*1:25:39*2:1:-1*1:1:-102*2:4:-1*1:2:1*3:-1:-1*1:49:24*1:22:49*2:3:-1*1:3:2*1:4:3*2:40:-1*1:40:-104*2:11:-1*1:41:40*1:16:15*1:42:41*1:43:42*1:17:16*1:18:17*2:34:-1*1:31:30*2:51:-1*3:-1:-1*1:19:18*3:-1:-1*1:32:31*3:-1:-1*1:5:4*3:-1:-1*3:-1:-1*1:33:32*1:34:33*3:-1:-1*1:44:43*1:45:44*1:20:19*1:21:20*1:35:34*3:-1:-1*1:8:48*3:-1:-1*1:6:5*1:7:6*1:8:7*3:-1:-1*1:46:45*1:47:46*1:22:21*1:23:22*1:48:47*2:36:-1*1:49:48*1:36:35*2:52:-1*1:24:23*1:37:36*1:38:37*1:25:24*1:26:25*1:39:38*1:52:-105*2:50:-1*1:50:49*1:51:50*2:12:-1*1:12:52*2:13:-1*1:13:-106*2:9:-1*1:9:8*2:10:-1*1:10:9*1:11:10*1:12:11*1:52:51*1:13:12,Minimal,52,115,2,266705,00:00:11.2685745,2
100020,1,'073031103072061033114112131082122123111042063062071052012134094034102044051124041043064121013092091081053084021074133104032132014011093083023054024101113022',+7H*3C*+JD*TH*KC*+4D*7D*8D*6H*+AD*6C*QD*6D*KS*+TD*3H*QH*7C*9S*4S*+QS*JS*JC*5D*3S*5C*4C*+4H*6S*QC*AH*9D*9C*8C*5H*8S*2C*7S*KH*TS*3D*KD*AS*AC*9H*8H*2H*5S*2S*TC*JH*2D,20:7:1:1*29:3:2:0*11:11:0:1*23:10:1:0*39:13:2:0*4:4:0:1*7:7:0:0*8:8:0:0*19:6:1:0*1:1:0:1*32:6:2:0*12:12:0:0*6:6:0:0*52:13:3:0*10:10:0:1*16:3:1:0*25:12:1:0*33:7:2:0*48:9:3:0*43:4:3:0*51:12:3:1*50:11:3:0*37:11:2:0*5:5:0:0*42:3:3:0*31:5:2:0*30:4:2:0*17:4:1:1*45:6:3:0*38:12:2:0*14:1:1:0*9:9:0:0*35:9:2:0*34:8:2:0*18:5:1:0*47:8:3:0*28:2:2:0*46:7:3:0*26:13:1:0*49:10:3:0*3:3:0:0*13:13:0:0*40:1:3:0*27:1:2:0*22:9:1:0*21:8:1:0*15:2:1:0*44:5:3:0*41:2:3:0*36:10:2:0*24:11:1:0*2:2:0:0,1:1:-102*2:19:-1*3:-1:-1*1:45:20*3:-1:-1*3:-1:-1*1:14:-101*1:11:51*2:29:-1*1:29:4*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*1:18:45*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*1:26:-106*1:51:26*2:43:-1*3:-1:-1*1:49:11*3:-1:-1*3:-1:-1*3:-1:-1*1:40:-104*3:-1:-1*1:27:-103*1:43:18*2:48:-1*3:-1:-1*3:-1:-1*3:-1:-1*1:15:14*1:48:10*2:33:-1*1:21:48*3:-1:-1*3:-1:-1*1:41:40*1:33:21*2:25:-1*1:44:19*1:4:44*2:39:-1*1:25:39*2:16:-1*1:16:15*1:17:16*2:30:-1*1:22:49*1:13:-110*1:19:33*2:8:-1*1:3:43*1:46:8*1:28:27*1:29:28*1:30:29*2:31:-1*1:31:30*2:42:-1*1:42:41*2:5:-1*1:47:22*3:-1:-1*3:-1:-1*3:-1:-1*1:2:1*1:3:2*1:43:42*1:18:17*1:4:3*1:44:43*1:45:44*1:19:18*1:5:4*2:37:-1*1:20:19*1:46:45*1:47:46*1:10:37*2:52:-1*1:52:-105*2:6:-1*1:6:5*2:12:-1*1:12:52*2:32:-1*1:32:31*1:33:32*1:21:20*1:22:21*1:39:-109*2:23:-1*1:23:22*1:24:23*1:25:24*1:8:48*2:7:-1*1:7:6*1:8:7*1:48:47*1:49:48*1:36:11*1:34:33*1:35:34*1:36:35*1:9:8*1:10:9*1:11:10*1:12:11*1:37:36*2:50:-1*1:50:49*1:51:50*1:52:51*1:26:25*1:13:12*1:38:37*1:39:38,Minimal,52,102,1,71262,00:00:02.2323688,4
100030,1,'131134053113071111103081063102133032101031092083084093023123043104094034124082054052064061022074012033122041051044132112121091062024013073021042072114011014',+KC*KS*+8C*5H*6H*+3C*JH*TD*9D*+2H*7C*KH*8H*QH*+9S*JC*3D*8S*4H*3S*+8D*TH*TC*9H*TS*QS*5S*+5D*6S*6C*2D*7S*AD*3H*QD*4C*5C*4S*KD*JD*QC*9C*6D*2S*AH*7H*2C*4D*7D*JS*AC*AS,39:13:2:1*52:13:3:0*34:8:2:1*18:5:1:0*19:6:1:0*29:3:2:1*24:11:1:0*10:10:0:0*9:9:0:0*15:2:1:1*33:7:2:0*26:13:1:0*21:8:1:0*25:12:1:0*48:9:3:1*37:11:2:0*3:3:0:0*47:8:3:0*17:4:1:0*42:3:3:0*8:8:0:1*23:10:1:0*36:10:2:0*22:9:1:0*49:10:3:0*51:12:3:0*44:5:3:0*5:5:0:1*45:6:3:0*32:6:2:0*2:2:0:0*46:7:3:0*1:1:0:0*16:3:1:0*12:12:0:0*30:4:2:0*31:5:2:0*43:4:3:0*13:13:0:0*11:11:0:0*38:12:2:0*35:9:2:0*6:6:0:0*41:2:3:0*14:1:1:0*20:7:1:0*28:2:2:0*4:4:0:0*7:7:0:0*50:11:3:0*27:1:2:0*40:1:3:0,1:8:48*2:42:-1*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*1:46:8*3:-1:-1*1:1:-102*1:2:1*3:-1:-1*3:-1:-1*1:12:39*3:-1:-1*1:30:5*1:16:30*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*1:14:-101*1:15:14*2:9:-1*1:41:16*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*1:7:34*3:-1:-1*1:50:12*3:-1:-1*1:27:-103*3:-1:-1*1:40:-104*1:41:40*1:42:41*2:17:-1*1:16:15*1:17:16*2:47:-1*1:47:9*2:3:-1*1:3:2*2:37:-1*1:4:3*1:28:27*1:29:28*2:19:-1*1:30:29*1:5:4*2:44:-1*1:19:46*2:18:-1*1:18:17*1:19:18*1:20:19*1:6:5*1:7:6*6:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*1:31:30*1:32:31*3:-1:-1*1:43:42*1:44:43*2:51:-1*1:45:44*1:46:45*1:47:46*1:8:7*1:9:8*2:10:-1*1:10:9*2:24:-1*1:48:47*2:25:-1*3:-1:-1*3:-1:-1*1:11:10*1:50:25*1:12:11*1:13:12*1:25:39*2:21:-1*1:21:20*2:26:-1*1:51:26*2:49:-1*1:49:48*2:22:-1*1:50:49*1:51:50*1:22:21*2:36:-1*1:26:-107*2:33:-1*1:33:32*1:34:33*2:52:-1*1:52:51*3:-1:-1*3:-1:-1*1:35:34*1:36:35*2:23:-1*1:37:36*1:23:22*1:24:23*1:25:24*1:26:25*1:38:37*1:39:38,Minimal,52,98,2,14038,00:00:00.2856360,1
100040,1,'012024052092124104113014074043133132021044091101073081051062093083072041064022121054071084053063032023013134114042131094122103123112061082011111034031033102',+AD*2S*+AS*5D*7S*+4S*9D*4H*9C*+5C*QS*KH*TC*6D*+7D*TS*KD*7H*9H*4C*+2D*JH*2C*8C*8H*6S*QC*+5S*7C*8S*5H*6H*3D*2H*AH*KS*JS*4D*KC*9S*QD*TH*QH*JD*6C*8D*AC*JC*3S*3C*3H*TD,1:1:0:1*41:2:3:0*40:1:3:1*5:5:0:0*46:7:3:0*43:4:3:1*9:9:0:0*17:4:1:0*35:9:2:0*31:5:2:1*51:12:3:0*26:13:1:0*36:10:2:0*6:6:0:0*7:7:0:1*49:10:3:0*13:13:0:0*20:7:1:0*22:9:1:0*30:4:2:0*2:2:0:1*24:11:1:0*28:2:2:0*34:8:2:0*21:8:1:0*45:6:3:0*38:12:2:0*44:5:3:1*33:7:2:0*47:8:3:0*18:5:1:0*19:6:1:0*3:3:0:0*15:2:1:0*14:1:1:0*52:13:3:0*50:11:3:0*4:4:0:0*39:13:2:0*48:9:3:0*12:12:0:0*23:10:1:0*25:12:1:0*11:11:0:0*32:6:2:0*8:8:0:0*27:1:2:0*37:11:2:0*42:3:3:0*29:3:2:0*16:3:1:0*10:10:0:0,1:1:-102*1:40:-104*2:41:-1*1:41:40*1:2:1*2:30:-1*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*1:3:2*3:-1:-1*3:-1:-1*1:14:-101*1:15:14*3:-1:-1*1:52:-105*3:-1:-1*3:-1:-1*1:4:3*3:-1:-1*1:39:-106*3:-1:-1*3:-1:-1*1:12:39*3:-1:-1*3:-1:-1*1:25:52*3:-1:-1*3:-1:-1*1:32:7*3:-1:-1*3:-1:-1*1:27:-103*3:-1:-1*1:37:12*3:-1:-1*1:42:41*1:43:42*2:46:-1*1:44:43*2:38:-1*3:-1:-1*3:-1:-1*1:16:15*3:-1:-1*1:10:37*6:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*1:19:46*1:31:19*2:35:-1*1:35:10*2:17:-1*1:17:16*2:9:-1*1:18:17*1:47:9*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*1:8:35*1:46:8*2:5:-1*1:7:47*2:6:-1*1:31:6*1:19:18*1:6:46*2:36:-1*1:30:5*2:22:-1*1:22:36*2:20:-1*1:20:19*2:13:-1*1:38:13*2:45:-1*1:45:44*2:21:-1*1:21:20*2:34:-1*1:34:22*2:28:-1*1:28:27*2:24:-1*3:-1:-1*1:29:28*1:30:29*1:31:30*1:5:4*1:6:5*1:46:45*1:32:31*1:7:6*1:8:7*1:47:46*1:34:9*1:22:21*1:11:38*1:23:22*1:24:23*1:25:24*1:48:47*1:13:-107*2:49:-1*1:49:48*1:50:49*1:33:32*1:34:33*1:35:34*1:9:8*1:10:9*1:11:10*1:36:35*2:26:-1*1:37:36*1:12:11*1:38:37*1:39:38*1:13:12*1:26:25*2:51:-1*1:51:50*1:52:51,Minimal,52,109,2,1422339,00:00:46.5075236,1
100050,1,'034052084031101064043032061023022082081044122014051053063011111074123112033083104012071102062103124021091073114121041054072024131132092134093133113042094013',+3S*5D*+3D*8S*6C*+4S*3C*2H*QD*+6H*TC*2D*AS*AC*+QH*6S*8D*5C*JC*JD*+8H*4H*8C*5H*7S*3H*TS*+AD*7C*TD*6D*TH*QS*2C*9C*7H*JS*QC*4C*5S*7D*2S*KC*KD*9D*KS*9H*KH*JH*4D*9S*AH,42:3:3:1*5:5:0:0*3:3:0:1*47:8:3:0*32:6:2:0*43:4:3:1*29:3:2:0*15:2:1:0*12:12:0:0*19:6:1:1*36:10:2:0*2:2:0:0*40:1:3:0*27:1:2:0*25:12:1:1*45:6:3:0*8:8:0:0*31:5:2:0*37:11:2:0*11:11:0:0*21:8:1:1*17:4:1:0*34:8:2:0*18:5:1:0*46:7:3:0*16:3:1:0*49:10:3:0*1:1:0:1*33:7:2:0*10:10:0:0*6:6:0:0*23:10:1:0*51:12:3:0*28:2:2:0*35:9:2:0*20:7:1:0*50:11:3:0*38:12:2:0*30:4:2:0*44:5:3:0*7:7:0:0*41:2:3:0*39:13:2:0*13:13:0:0*9:9:0:0*52:13:3:0*22:9:1:0*26:13:1:0*24:11:1:0*4:4:0:0*48:9:3:0*14:1:1:0,1:1:-102*2:49:-1*1:3:43*2:5:-1*1:43:5*2:32:-1*1:5:32*3:-1:-1*1:33:21*3:-1:-1*3:-1:-1*1:6:33*3:-1:-1*3:-1:-1*3:-1:-1*1:28:3*3:-1:-1*3:-1:-1*3:-1:-1*1:50:25*3:-1:-1*3:-1:-1*3:-1:-1*1:44:19*3:-1:-1*3:-1:-1*3:-1:-1*1:39:-106*1:25:39*2:27:-1*1:27:-103*2:40:-1*1:28:27*1:40:-104*2:2:-1*1:2:1*2:36:-1*1:3:2*1:41:40*1:42:41*1:43:42*1:44:43*3:-1:-1*3:-1:-1*1:9:49*3:-1:-1*1:52:-105*3:-1:-1*1:22:36*3:-1:-1*3:-1:-1*3:-1:-1*1:4:3*1:5:4*1:6:5*1:19:33*2:12:-1*3:-1:-1*3:-1:-1*1:14:-101*1:12:52*2:15:-1*1:15:14*2:29:-1*1:29:28*6:-1:-1*3:-1:-1*3:-1:-1*1:23:50*3:-1:-1*3:-1:-1*1:35:23*1:21:35*2:11:-1*1:49:11*2:16:-1*1:16:15*2:46:-1*3:-1:-1*3:-1:-1*3:-1:-1*1:30:29*3:-1:-1*1:7:6*3:-1:-1*1:13:-108*1:38:13*1:11:38*2:37:-1*1:37:12*2:31:-1*1:31:30*2:8:-1*1:8:7*2:45:-1*1:9:8*1:45:44*1:46:45*2:18:-1*1:18:32*2:34:-1*1:34:22*2:17:-1*1:17:16*1:18:17*1:19:18*1:32:31*2:47:-1*1:33:32*1:47:46*1:34:33*1:20:19*1:21:20*1:35:34*1:22:21*1:23:22*1:36:35*1:37:36*3:-1:-1*3:-1:-1*1:24:23*3:-1:-1*1:48:47*1:49:48*1:50:49*1:25:24*1:26:25*1:51:50*1:10:9*1:11:10*1:12:11*1:52:51*1:38:37*1:39:38*1:13:12,Minimal,52,113,2,760046,00:00:28.9039997,1
100060,1,'073101122121104084132031082113051131112072091092114053094024102123023032134052044021064081124133061041022103014062012043063074011071042083111093034013054033',+7H*TC*+3C*QD*8D*+7D*QC*JH*9C*+9S*TS*5C*9D*2S*+2H*8S*KC*JS*TD*3D*+5D*KD*JD*5H*QH*KS*4S*+2C*6S*8C*QS*KH*6C*4C*2D*TH*AS*6D*AD*4H*6H*7S*AC*7C*4D*8H*JC*9H*3S*AH*5S*3H,20:7:1:1*36:10:2:0*29:3:2:1*12:12:0:0*8:8:0:0*7:7:0:1*38:12:2:0*24:11:1:0*35:9:2:0*48:9:3:1*49:10:3:0*31:5:2:0*9:9:0:0*41:2:3:0*15:2:1:1*47:8:3:0*39:13:2:0*50:11:3:0*10:10:0:0*3:3:0:0*5:5:0:1*13:13:0:0*11:11:0:0*18:5:1:0*25:12:1:0*52:13:3:0*43:4:3:0*28:2:2:1*45:6:3:0*34:8:2:0*51:12:3:0*26:13:1:0*32:6:2:0*30:4:2:0*2:2:0:0*23:10:1:0*40:1:3:0*6:6:0:0*1:1:0:0*17:4:1:0*19:6:1:0*46:7:3:0*27:1:2:0*33:7:2:0*4:4:0:0*21:8:1:0*37:11:2:0*22:9:1:0*42:3:3:0*14:1:1:0*44:5:3:0*16:3:1:0,3:-1:-1*1:45:7*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*1:32:20*3:-1:-1*1:30:5*1:5:45*2:3:-1*3:-1:-1*1:2:29*3:-1:-1*3:-1:-1*1:40:-104*3:-1:-1*3:-1:-1*1:1:-102*1:2:1*1:3:2*2:10:-1*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*1:27:-103*1:28:27*2:43:-1*1:29:28*2:36:-1*1:30:29*3:-1:-1*3:-1:-1*1:4:3*1:5:4*3:-1:-1*1:21:48*1:33:21*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*1:14:-101*1:15:14*2:41:-1*1:41:40*2:9:-1*1:42:41*1:43:42*2:52:-1*3:-1:-1*1:44:43*1:45:44*3:-1:-1*1:16:15*1:9:36*2:31:-1*1:31:30*2:49:-1*1:32:31*1:33:32*1:22:49*6:-1:-1*3:-1:-1*1:34:33*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*1:6:5*1:7:6*2:8:-1*1:8:7*2:12:-1*1:9:8*1:10:9*2:50:-1*1:50:12*2:39:-1*3:-1:-1*1:17:16*3:-1:-1*3:-1:-1*1:46:45*1:12:52*1:52:-107*2:25:-1*1:25:39*2:18:-1*1:18:17*2:11:-1*1:11:10*2:13:-1*1:19:18*1:20:19*1:21:20*1:22:21*1:23:22*1:39:-105*2:47:-1*1:47:46*1:48:47*2:35:-1*1:35:34*2:24:-1*1:36:35*1:24:23*2:38:-1*1:49:48*1:25:24*1:50:49*1:12:11*1:13:12*1:26:25*1:51:50*1:52:51*3:-1:-1*1:37:36*1:38:37*1:39:38,Minimal,52,99,2,205164,00:00:04.7659835,2
100070,1,'051124063043083111072032082044034071054081131121074084014013114101023022132134041062031033093091053011112113094092052073104102021133064103122061123012042024',+5C*QS*+3D*6H*8D*+8C*4H*4S*KC*+AS*8H*3S*QC*AH*+2H*JC*7C*7S*JS*2D*+KS*7D*5S*8S*TC*KD*4C*+6D*3C*3H*9H*9C*5H*AC*JD*JH*9S*9D*5D*7H*TS*TD*2C*KH*6S*TH*QD*6C*QH*AD*4D*2S,31:5:2:1*51:12:3:0*3:3:0:1*19:6:1:0*8:8:0:0*34:8:2:1*17:4:1:0*43:4:3:0*39:13:2:0*40:1:3:1*21:8:1:0*42:3:3:0*38:12:2:0*14:1:1:0*15:2:1:1*37:11:2:0*33:7:2:0*46:7:3:0*50:11:3:0*2:2:0:0*52:13:3:1*7:7:0:0*44:5:3:0*47:8:3:0*36:10:2:0*13:13:0:0*30:4:2:0*6:6:0:1*29:3:2:0*16:3:1:0*22:9:1:0*35:9:2:0*18:5:1:0*27:1:2:0*11:11:0:0*24:11:1:0*48:9:3:0*9:9:0:0*5:5:0:0*20:7:1:0*49:10:3:0*10:10:0:0*28:2:2:0*26:13:1:0*45:6:3:0*23:10:1:0*12:12:0:0*32:6:2:0*25:12:1:0*1:1:0:0*4:4:0:0*41:2:3:0,1:40:-104*2:39:-1*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*1:27:-103*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*1:20:34*3:-1:-1*3:-1:-1*3:-1:-1*1:28:27*3:-1:-1*3:-1:-1*3:-1:-1*3:-1:-1*1:12:39*3:-1:-1*1:32:20*3:-1:-1*1:25:52*3:-1:-1*1:1:-102*3:-1:-1*3:-1:-1*1:41:40*1:31:6*1:52:-105*2:2:-1*1:2:1*2:50:-1*1:3:2*2:51:-1*1:50:25*2:46:-1*1:6:46*2:30:-1*1:4:31*1:23:50*6:-1:-1*3:-1:-1*1:29:4*1:15:29*2:14:-1*1:14:-101*2:38:-1*1:15:14*1:29:28*1:4:3*1:30:29*2:13:-1*1:31:30*1:32:31*3:-1:-1*1:16:15*1:38:13*2:42:-1*1:42:41*2:21:-1*1:46:21*2:33:-1*1:33:32*2:37:-1*1:37:12*1:39:-110*2:43:-1*1:43:42*2:17:-1*1:17:16*3:-1:-1*3:-1:-1*3:-1:-1*1:18:17*3:-1:-1*3:-1:-1*1:24:51*3:-1:-1*3:-1:-1*3:-1:-1*1:5:4*1:6:5*1:13:-108*2:36:-1*1:36:24*2:47:-1*1:20:47*1:34:33*2:8:-1*1:9:36*1:47:9*2:44:-1*1:44:43*2:7:-1*1:7:6*1:8:7*2:19:-1*1:19:18*1:20:19*1:48:23*3:-1:-1*3:-1:-1*3:-1:-1*1:26:-107*3:-1:-1*1:45:44*1:46:45*1:47:46*1:48:47*1:9:8*1:21:20*1:10:9*1:49:48*1:11:10*1:35:34*1:36:35*1:37:36*1:38:37*1:12:11*1:13:12*1:39:38*1:22:21*1:23:22*1:50:49*1:24:23*1:25:24*1:51:50*1:52:51*1:26:25,Minimal,52,114,2,2000203,00:01:21.3138610,2
